2.860477133834535834e-01,9.529593560423563758e-01
-6.159022866165528853e-01,1.210659356042356194e+00
-1.646702286616552158e+00,1.511309356042353613e+00
-2.505702286616546814e+00,1.769009356042353431e+00
-3.536502286616553192e+00,2.069659356042350851e+00
-4.567302286616552465e+00,2.370309356042355375e+00
-5.426302286616547121e+00,2.628009356042355193e+00
-6.328252286616546485e+00,2.885709356042355012e+00
-7.359052286616552863e+00,3.186359356042352431e+00
-8.389852286616552135e+00,3.487009356042356956e+00
-9.248852286616546792e+00,3.744709356042356774e+00
-1.015080228661655326e+01,4.002409356042356592e+00
-1.131045228661655244e+01,4.346009356042351612e+00
-1.216945228661654710e+01,4.603709356042351430e+00
-1.307140228661655357e+01,4.861409356042351249e+00
-1.410220228661655284e+01,5.162059356042355773e+00
-1.496120228661654750e+01,5.419759356042355591e+00
-1.599200228661655387e+01,5.720409356042353011e+00
-1.702280228661655315e+01,6.021059356042357535e+00
-1.788180228661654780e+01,6.278759356042357354e+00
-1.878375228661654717e+01,6.536459356042357172e+00
-1.994340228661655345e+01,6.880059356042352192e+00
-2.080240228661654811e+01,7.137759356042352010e+00
-2.170435228661654747e+01,7.395459356042351828e+00
-2.273515228661655385e+01,7.696109356042356353e+00
-2.359415228661655206e+01,7.953809356042356171e+00
-2.471085228661655009e+01,8.254459356042353591e+00
-2.608525228661655149e+01,8.383309356042353500e+00
-2.741670228661655173e+01,7.953809356042356171e+00
-2.823275228661655234e+01,7.395459356042351828e+00
-2.913470228661655170e+01,6.665309356042357081e+00
-2.986485228661655000e+01,6.149909356042357444e+00
-3.055205228661655070e+01,5.849259356042352920e+00
-3.119630228661655025e+01,5.720409356042353011e+00
-3.188350228661655095e+01,5.720409356042353011e+00
-3.265660228661654685e+01,6.021059356042357535e+00
-3.321495228661655119e+01,6.493509356042352465e+00
-3.364445228661655563e+01,7.008909356042352101e+00
-3.398805228661655065e+01,7.782009356042351556e+00
-3.411690228661655055e+01,8.469209356042355807e+00
-3.407395228661655295e+01,9.199359356042357660e+00
-3.381625228661654603e+01,9.929509356042352408e+00
-3.330085228661654639e+01,1.070260935604235186e+01
-3.278545228661654676e+01,1.113210935604235630e+01
-3.218415228661655192e+01,1.138980935604235611e+01
-3.149695228661655122e+01,1.147570935604235132e+01
-3.046615228661655195e+01,1.143275935604235372e+01
-2.956420228661655258e+01,1.134685935604235141e+01
-2.857635228661655091e+01,1.121800935604235150e+01
-2.758850228661655279e+01,1.108915935604235159e+01
-2.664360228661655228e+01,1.096030935604235168e+01
-2.565575228661655061e+01,1.083145935604235177e+01
-2.466790228661655249e+01,1.070260935604235186e+01
