-1.000000000000000000e+01,0.000000000000000000e+00,1.156434691164400519e+01,6.079624958899318976e+00
-1.648899925676598599e+01,2.242630228280866334e+00,8.766899249462786869e+00,8.972674439786317180e+00
-2.280578573512043405e+01,4.011552806223370737e+00,6.500479630427094868e+00,1.097295578742966526e+01
-2.895035943506325538e+01,5.306767733827495448e+00,5.093212452871097362e+00,1.213174830547254146e+01
-3.492272035659446772e+01,6.128275011093293756e+00,4.216370649722120056e+00,1.283512280460157839e+01
-4.072286849971403910e+01,6.476074638020730134e+00,3.268399262667459837e+00,1.311593691715925480e+01
-4.635080386442204770e+01,6.350166614609786819e+00,3.375041025598313649e+00,1.250801258227474300e+01
-5.180652645071841533e+01,5.750550940860517102e+00,3.949134737273133133e+00,1.232845858001914507e+01
-5.709003625860319886e+01,4.677227616772867691e+00,4.457537615214139493e+00,1.167539629223291975e+01
-6.220133328807636985e+01,3.130196642346874114e+00,5.452789932428609099e+00,1.070465136123256400e+01
-6.714041753913792832e+01,1.109458017582518607e+00,6.818677197123394151e+00,9.219722672270666664e+00
-7.190728901178788135e+01,-1.384988257520198829e+00,8.716928747778252884e+00,6.790484706210916599e+00
-7.650194770602624317e+01,-4.353142182961269313e+00,1.149308357222502863e+01,4.240717660868003058e+00
-8.089320238142573771e+01,-7.809306335841439406e+00,1.079850195497866139e+01,4.035224267378477059e+00
-8.453083962573370513e+01,-1.200577814463097859e+01,1.098673651838355170e+01,5.393452097100790432e+00
-8.721313033923237867e+01,-1.703505941312645433e+01,1.006083103841510074e+01,6.151523037596790644e+00
-8.894007452192175833e+01,-2.289715014132786663e+01,9.011332304733604914e+00,7.553225913079798737e+00
-8.952836075642773039e+01,-2.920170516253779880e+01,8.924442839646317793e+00,8.013231952896104460e+00
-8.851888591937289164e+01,-3.497110569123186252e+01,9.626407545620200068e+00,7.374728351956017391e+00
-8.588968354819027695e+01,-4.015857612218439954e+01,1.005782044301752975e+01,5.373906773143485083e+00
-8.171884066279065451e+01,-4.447030831170577869e+01,1.233253834618843747e+01,3.583139241933674057e+00
-7.703955133339184158e+01,-4.401883373828446366e+01,1.026501860364362351e+01,3.913351841830063904e+00
-7.269143796555765391e+01,-3.962225109195809836e+01,8.499582963797712054e+00,7.449696950653233785e+00
-6.956028492937868180e+01,-3.474608216061188415e+01,6.580926893557480284e+00,1.012441648944357198e+01
-6.734802891180589768e+01,-2.962151989906214311e+01,4.594174435139261270e+00,1.191416808838185126e+01
-6.423956353531829677e+01,-2.524892147732828818e+01,3.765276070993614610e+00,1.359739585613463220e+01
-5.995444517293841358e+01,-2.178379388169011222e+01,3.238960753801702452e+00,1.346819241807897782e+01
-5.505938775422725939e+01,-1.895935808479022100e+01,3.956865695072436129e+00,9.747047858435628598e+00
-4.986674815071241085e+01,-1.662857294642044081e+01,5.298120080316194525e+00,7.171113336125181092e+00
-4.437652636239390347e+01,-1.479143846658075745e+01,6.445759332134686659e+00,5.316939823392312192e+00
-3.858933239067701493e+01,-1.344904110877038761e+01,7.131794712834466310e+00,3.817455215717096451e+00
-3.275383410331571099e+01,-1.304427913419431206e+01,7.090947250299666216e+00,3.373335557898839099e+00
-2.707352380314596019e+01,-1.393958934624279777e+01,6.261818660409927517e+00,4.424872411442676956e+00
-2.154840149016774120e+01,-1.613497174491584474e+01,4.335384764078983544e+00,7.292526012266790758e+00
-1.620533292540889292e+01,-1.962826659308188937e+01,3.544169923266315525e+00,1.035090456275900195e+01
-1.598795252626578289e+01,-2.402205537708125505e+01,3.529178032595332137e+00,9.340331128162972618e+00
-2.062581529404528879e+01,-2.791747468484771133e+01,5.753133092901285828e+00,8.073133393977517613e+00
-2.608607665679455678e+01,-3.018189169434217334e+01,7.254326327633670246e+00,7.275440687255657402e+00
-3.228711660934706629e+01,-3.093562186771893607e+01,7.394479529575463062e+00,6.785522105768164280e+00
-3.746372062323988672e+01,-3.278681480255234248e+01,8.869866754985885393e+00,5.761131645623272846e+00
-4.089885894743551376e+01,-3.679490028851543570e+01,1.287909644594196479e+01,3.333370088619583171e+00
-4.192759233136962393e+01,-4.218275679733042693e+01,1.806328549520799598e+01,4.510572743984508470e+00
-3.704536798637075634e+01,-4.455206853418719248e+01,9.206400971648667664e+00,4.177375132008825709e+00
-3.081652009867958952e+01,-4.580105762773246880e+01,7.206942302541552436e+00,5.298278762094796868e+00
-2.471259780417494056e+01,-4.668101338783964138e+01,5.688958374987280742e+00,6.141301311087035586e+00
-1.873360110285688052e+01,-4.719193581450868180e+01,4.909518364834804416e+00,7.333371281825389332e+00
-1.287952999472530280e+01,-4.733382490773959006e+01,4.134996719203575033e+00,9.527257502851137261e+00
-7.150384479780278468e+00,-4.710668066753237326e+01,3.773567552067926822e+00,1.207978056658262389e+01
-1.546164558021843050e+00,-4.651050309388705273e+01,3.710961973960038573e+00,1.342576467065259749e+01
3.933129770550110038e+00,-4.554529218680359293e+01,3.679062893294528624e+00,1.438871154928838081e+01
9.287498505935474213e+00,-4.421104794628202228e+01,2.979960566359715735e+00,1.466659202880148527e+01
1.451694164813439158e+01,-4.250777037232229105e+01,2.494656567726564855e+00,1.383778336156757405e+01
1.962702944515287484e+01,-4.045171414020309442e+01,2.635407342278347720e+00,1.275760300737354314e+01
2.473377238056592375e+01,-3.838141224474343005e+01,2.986074008550989589e+00,1.168170711975925258e+01
2.988341311140477075e+01,-3.643180650060315884e+01,3.369493757153443347e+00,1.087780989256592434e+01
3.507595163766929147e+01,-3.460289690778231630e+01,4.092614298023723229e+00,1.018451397067050301e+01
4.031138795935962804e+01,-3.289468346628086692e+01,4.785397659695305173e+00,9.763432584625986621e+00
4.558972207647563835e+01,-3.130716617609883912e+01,4.479073551150857035e+00,9.687596358631532567e+00
5.091095398901742897e+01,-2.984034503723620446e+01,3.574915418658956678e+00,1.097188882843571456e+01
5.627508369698496438e+01,-2.849422004969298428e+01,3.152486259950928460e+00,1.270946065134126890e+01
6.168211120037820905e+01,-2.726879121346916790e+01,2.779675479795003401e+00,1.433785711280558495e+01
6.713203649919722693e+01,-2.616405852856475533e+01,2.872392641119135170e+00,1.538250859938220216e+01
7.262489141055877440e+01,-2.520159829277364594e+01,3.274754831056082338e+00,1.685560857299990190e+01
7.816167312829158220e+01,-2.505764245846533456e+01,3.409673738042088953e+00,1.757443102022725512e+01
8.368353670127734745e+01,-2.592720781885667236e+01,4.458995107425075766e+00,1.914418669497394276e+01
8.904837686437645061e+01,-2.750728006118984936e+01,6.634296981967509943e+00,2.156495393927320237e+01
9.425001085603376794e+01,-2.978467554134201833e+01,8.599941167224349314e+00,2.421009381023586116e+01
9.937087502092441582e+01,-3.232875385868011620e+01,1.028898268725182774e+01,2.472598439207020604e+01
1.046781421128427780e+02,-3.374382744135122181e+01,1.196864183847128338e+01,5.300096057626523027e+00
