-7.587999999999990308e-01,-5.432000000000005713e-01
-1.607200000000000628e+00,-6.038000000000005585e-01
-2.273799999999999599e+00,-6.644000000000005457e-01
-2.879799999999999471e+00,-6.644000000000005457e-01
-3.485799999999999343e+00,-6.644000000000005457e-01
-4.091799999999999216e+00,-6.644000000000005457e-01
-4.637199999999999989e+00,-6.038000000000005585e-01
-5.182599999999999874e+00,-6.644000000000005457e-01
-5.485599999999999810e+00,-6.644000000000005457e-01
-6.212799999999999656e+00,-7.250000000000005329e-01
-6.697599999999999554e+00,-7.250000000000005329e-01
-7.182399999999999451e+00,-7.250000000000005329e-01
-7.424800000000000288e+00,-7.856000000000005201e-01
-7.788400000000000212e+00,-1.028000000000000469e+00
-7.970200000000000173e+00,-1.391600000000000392e+00
-8.152000000000001023e+00,-1.937000000000000277e+00
-8.152000000000001023e+00,-2.300600000000000200e+00
-8.152000000000001023e+00,-2.906600000000000961e+00
-8.152000000000001023e+00,-3.512600000000000833e+00
-8.152000000000001023e+00,-3.997400000000000730e+00
-8.091400000000000148e+00,-4.118600000000000705e+00
-7.909600000000000186e+00,-4.118600000000000705e+00
-7.849000000000000199e+00,-3.936800000000000743e+00
-7.849000000000000199e+00,-3.452000000000000846e+00
-7.849000000000000199e+00,-2.967200000000000948e+00
-7.849000000000000199e+00,-2.543000000000001037e+00
-7.182399999999999451e+00,-1.088600000000000456e+00
-5.970399999999999707e+00,-1.028000000000000469e+00
-5.546199999999999797e+00,-1.028000000000000469e+00
-5.000799999999999912e+00,-9.674000000000004817e-01
-4.455399999999999139e+00,-9.674000000000004817e-01
-3.849399999999999267e+00,-9.674000000000004817e-01
-3.304000000000000270e+00,-9.674000000000004817e-01
-2.698000000000000398e+00,-9.674000000000004817e-01
-2.152599999999999625e+00,-9.674000000000004817e-01
-1.667799999999999727e+00,-9.674000000000004817e-01
-1.061799999999999855e+00,-9.068000000000004945e-01
-4.557999999999999829e-01,-1.876400000000000290e+00
-6.981999999999999318e-01,-2.785400000000000986e+00
-1.849600000000000577e+00,-3.633800000000000807e+00
-2.637399999999999523e+00,-3.755000000000000782e+00
