0.000000000000000000e+00,-1.310000000000000497e+00
-9.299999999999997158e-01,-1.320000000000000284e+00
-1.929999999999999716e+00,-1.330000000000000959e+00
-2.899999999999998579e+00,-1.330000000000000959e+00
-3.929999999999999716e+00,-1.340000000000000746e+00
-4.929999999999999716e+00,-1.350000000000000533e+00
-5.929999999999999716e+00,-1.360000000000000320e+00
-6.929999999999999716e+00,-1.370000000000000995e+00
-7.929999999999999716e+00,-1.380000000000000782e+00
-8.929999999999999716e+00,-1.390000000000000568e+00
-9.799999999999998934e+00,-1.390000000000000568e+00
-1.092999999999999972e+01,-1.400000000000000355e+00
-1.192999999999999972e+01,-1.410000000000000142e+00
-1.292999999999999972e+01,-1.420000000000000817e+00
-1.378999999999999915e+01,-1.430000000000000604e+00
-1.441999999999999993e+01,-1.600000000000000533e+00
-1.478999999999999915e+01,-1.890000000000000568e+00
-1.498000000000000043e+01,-2.300000000000000711e+00
-1.500000000000000000e+01,-3.040000000000000924e+00
-1.501999999999999957e+01,-4.040000000000000924e+00
-1.503000000000000114e+01,-4.650000000000000355e+00
-1.496999999999999886e+01,-4.720000000000000639e+00
-1.480000000000000071e+01,-4.740000000000000213e+00
-1.469999999999999929e+01,-4.670000000000000817e+00
-1.466999999999999993e+01,-4.070000000000000284e+00
-1.464999999999999858e+01,-3.100000000000000533e+00
-1.459999999999999964e+01,-2.240000000000000213e+00
-1.362999999999999901e+01,-1.690000000000000391e+00
-1.257000000000000028e+01,-1.680000000000000604e+00
-1.158000000000000007e+01,-1.670000000000000817e+00
-1.058000000000000007e+01,-1.660000000000000142e+00
-9.599999999999999645e+00,-1.650000000000000355e+00
-8.740000000000000213e+00,-1.650000000000000355e+00
-7.859999999999999432e+00,-1.640000000000000568e+00
-7.410000000000000142e+00,-1.630000000000000782e+00
-6.959999999999999076e+00,-2.020000000000000462e+00
-6.949999999999999289e+00,-2.420000000000000817e+00
-6.969999999999998863e+00,-3.210000000000000853e+00
-7.449999999999999289e+00,-4.490000000000000213e+00
-8.299999999999998934e+00,-4.750000000000000000e+00
-8.629999999999999005e+00,-4.830000000000000071e+00
-9.189999999999999503e+00,-4.950000000000001066e+00
-9.509999999999999787e+00,-5.040000000000000924e+00
-9.549999999999998934e+00,-5.120000000000000995e+00
-9.539999999999999147e+00,-5.210000000000000853e+00
-9.529999999999999361e+00,-5.230000000000000426e+00
-9.459999999999999076e+00,-5.290000000000000924e+00
-8.959999999999999076e+00,-5.220000000000000639e+00
-8.029999999999999361e+00,-5.000000000000000000e+00
-7.289999999999999147e+00,-4.760000000000000675e+00
-6.549999999999998934e+00,-4.350000000000000533e+00
-5.990000000000000213e+00,-3.910000000000001030e+00
-5.529999999999999361e+00,-3.350000000000000533e+00
-5.029999999999999361e+00,-2.560000000000000497e+00
-4.179999999999999716e+00,-2.100000000000000533e+00
-3.140000000000000568e+00,-1.810000000000000497e+00
-1.839999999999999858e+00,-1.590000000000000746e+00
-8.499999999999978684e-01,-1.580000000000000959e+00
1.500000000000021316e-01,-1.570000000000000284e+00
1.140000000000000568e+00,-1.560000000000000497e+00
2.129999999999999005e+00,-1.550000000000000711e+00
3.550000000000000711e+00,-1.570000000000000284e+00
4.640000000000000568e+00,-2.290000000000000924e+00
4.750000000000000000e+00,-3.360000000000000320e+00
4.760000000000001563e+00,-3.380000000000000782e+00
4.879999999999999005e+00,-3.450000000000000178e+00
5.019999999999999574e+00,-3.430000000000000604e+00
5.070000000000000284e+00,-3.390000000000000568e+00
5.120000000000000995e+00,-2.940000000000000391e+00
5.019999999999999574e+00,-2.310000000000000497e+00
4.780000000000001137e+00,-1.880000000000000782e+00
4.339999999999999858e+00,-1.530000000000000249e+00
3.710000000000000853e+00,-1.320000000000000284e+00
2.839999999999999858e+00,-1.280000000000000249e+00
1.839999999999999858e+00,-1.290000000000000924e+00
8.399999999999998579e-01,-1.300000000000000711e+00
