0.000000000000000000e+00,5.800000000000000711e-01
-9.299999999999997158e-01,5.800000000000000711e-01
-1.929999999999999716e+00,5.800000000000000711e-01
-2.929999999999999716e+00,5.800000000000000711e-01
-3.929999999999999716e+00,5.800000000000000711e-01
-4.929999999999999716e+00,5.800000000000000711e-01
-5.929999999999999716e+00,5.800000000000000711e-01
-6.929999999999999716e+00,5.700000000000002842e-01
-7.929999999999999716e+00,5.700000000000002842e-01
-8.970000000000000639e+00,5.599999999999987210e-01
-9.929999999999999716e+00,5.599999999999987210e-01
-1.104999999999999893e+01,5.499999999999989342e-01
-1.192999999999999972e+01,5.499999999999989342e-01
-1.292999999999999972e+01,5.399999999999991473e-01
-1.392999999999999972e+01,5.299999999999993605e-01
-1.491999999999999993e+01,5.000000000000000000e-01
-1.614999999999999858e+01,2.999999999999989342e-01
-1.705999999999999872e+01,-7.100000000000008527e-01
-1.725999999999999801e+01,-1.910000000000000142e+00
-1.732000000000000028e+01,-3.040000000000000924e+00
-1.730999999999999872e+01,-4.180000000000000604e+00
-1.725000000000000000e+01,-5.130000000000000782e+00
-1.696999999999999886e+01,-6.360000000000001208e+00
-1.642000000000000171e+01,-7.040000000000000924e+00
-1.555999999999999872e+01,-7.150000000000000355e+00
-1.453999999999999915e+01,-7.150000000000000355e+00
-1.364999999999999858e+01,-6.480000000000000426e+00
-1.308999999999999986e+01,-5.240000000000000213e+00
-1.282000000000000028e+01,-4.380000000000000782e+00
-1.257000000000000028e+01,-3.860000000000000320e+00
-1.216000000000000014e+01,-3.550000000000000711e+00
-1.147000000000000064e+01,-3.410000000000001030e+00
-1.058000000000000007e+01,-3.350000000000000533e+00
-1.029999999999999893e+01,-3.390000000000000568e+00
-1.025000000000000000e+01,-3.460000000000000853e+00
-1.025999999999999979e+01,-3.520000000000000462e+00
-1.039000000000000057e+01,-3.620000000000000995e+00
-1.118999999999999950e+01,-3.660000000000001030e+00
-1.230999999999999872e+01,-4.070000000000000284e+00
-1.264000000000000057e+01,-4.960000000000000853e+00
-1.287000000000000099e+01,-5.780000000000001137e+00
-1.303999999999999915e+01,-6.150000000000000355e+00
-1.317999999999999972e+01,-6.380000000000000782e+00
-1.330000000000000071e+01,-6.560000000000000497e+00
-1.339999999999999858e+01,-6.700000000000001066e+00
-1.310999999999999943e+01,-7.090000000000000746e+00
-1.291999999999999993e+01,-7.090000000000000746e+00
-1.264999999999999858e+01,-7.090000000000000746e+00
-1.225000000000000000e+01,-7.090000000000000746e+00
-1.162999999999999901e+01,-7.090000000000000746e+00
-1.075000000000000000e+01,-7.090000000000000746e+00
-9.769999999999999574e+00,-7.090000000000000746e+00
-8.769999999999999574e+00,-7.090000000000000746e+00
-7.779999999999999361e+00,-7.100000000000000533e+00
-6.789999999999999147e+00,-7.100000000000000533e+00
-5.119999999999999218e+00,-6.240000000000000213e+00
-4.330000000000000071e+00,-5.430000000000000604e+00
-3.719999999999998863e+00,-4.790000000000000924e+00
-3.149999999999998579e+00,-4.360000000000001208e+00
-2.660000000000000142e+00,-4.190000000000000391e+00
-1.980000000000000426e+00,-4.170000000000000817e+00
-1.079999999999998295e+00,-4.310000000000000497e+00
-1.499999999999985789e-01,-4.500000000000000000e+00
6.799999999999997158e-01,-4.720000000000000639e+00
1.629999999999999005e+00,-5.000000000000000000e+00
2.539999999999999147e+00,-5.290000000000000924e+00
3.309999999999998721e+00,-5.580000000000000071e+00
4.070000000000000284e+00,-5.940000000000001279e+00
5.760000000000001563e+00,-6.430000000000000604e+00
6.719999999999998863e+00,-6.050000000000000711e+00
7.199999999999999289e+00,-5.070000000000000284e+00
7.289999999999999147e+00,-3.940000000000000391e+00
7.320000000000000284e+00,-2.940000000000000391e+00
7.289999999999999147e+00,-1.810000000000000497e+00
7.060000000000002274e+00,-8.100000000000004974e-01
6.449999999999999289e+00,-9.999999999999786837e-03
4.850000000000001421e+00,5.199999999999995737e-01
3.839999999999999858e+00,5.499999999999989342e-01
2.839999999999999858e+00,5.599999999999987210e-01
1.839999999999999858e+00,5.700000000000002842e-01
8.399999999999998579e-01,5.800000000000000711e-01
